,target,ids,date,flag,user,text,type,traget
755679,0,2288416864,Mon Jun 22 19:08:05 PDT 2009,NO_QUERY,leahhebert,is saddened by jon and kate ,train,
25440,0,1558341748,Sun Apr 19 08:04:21 PDT 2009,NO_QUERY,AngelicaCurves,@TheLink305 wish I was ther ,train,
586662,0,2216035437,Wed Jun 17 18:57:17 PDT 2009,NO_QUERY,syuazimi,@officialbrianna u're right about nickkkjonasss. And i think officialjobros is also fake ,train,
293692,0,1996393237,Mon Jun 01 15:00:36 PDT 2009,NO_QUERY,EricaLeigh777,@macbella2 Just sent the MAC Bible see if it works  Yahoo might not let you have it because it is such a big attachment ,train,
98572,0,1793345125,Thu May 14 02:20:02 PDT 2009,NO_QUERY,KatFlint,@DonatoEins Thanks for the link! Looks very swish... but sadly too expensive ,train,
133007,0,1835895234,Mon May 18 06:58:20 PDT 2009,NO_QUERY,ymaethetrinket,"Why is everyone going where I wanted to go?! Eff, I just jinxed the break of Sad Monday. It is now so back on. ",train,
355391,0,2043918718,Fri Jun 05 08:36:21 PDT 2009,NO_QUERY,CarloBeecroft,"@gapboy, no my online preordering fucked up :'( and no shops I went into had it ",train,
46892,0,1677511819,Sat May 02 02:28:32 PDT 2009,NO_QUERY,Joes_owl,Stuck at work on a day like this ,train,
68173,0,1692710340,Sun May 03 20:36:09 PDT 2009,NO_QUERY,jeremybrinck,is really really dreading next week ,train,
605320,0,2222222527,Thu Jun 18 06:40:33 PDT 2009,NO_QUERY,NitLife,I do not want to leave my house with this rain!!  Possibly going to stay home all day and get work done here. This weather is depressing ,train,
135484,0,1836575505,Mon May 18 08:14:23 PDT 2009,NO_QUERY,joelgoodman,"@ChrisEmanuel sorry, wasn't invited ",train,
43241,0,1676427879,Fri May 01 22:00:58 PDT 2009,NO_QUERY,vo3000,i just listened to danity kane's ride for you...  that was the jam...hahah yart,train,
100176,0,1793878404,Thu May 14 04:17:15 PDT 2009,NO_QUERY,andrewdude,"School ughh , tmrw is jrprom and it's soppised to rain  fml",train,
490214,0,2183277337,Mon Jun 15 14:17:09 PDT 2009,NO_QUERY,iliveinfosh,"@lo_fox I seen it, then I read her livejournal entry. I don't like it at all, it's so meaningless, it messes up her pretty leg. ",train,
431945,0,2064647767,Sun Jun 07 06:49:37 PDT 2009,NO_QUERY,keilamera,OMG! i don't want to work today ,train,
281639,0,1992389867,Mon Jun 01 08:40:31 PDT 2009,NO_QUERY,Tiffinat0r,Summer school  but at least phi &amp; I have class together,train,
469295,0,2176180949,Mon Jun 15 03:08:46 PDT 2009,NO_QUERY,Tanrendell,"@fairls No I didn't     I can't believe I missed it,so so bumbed",train,
396433,0,2056366352,Sat Jun 06 11:00:53 PDT 2009,NO_QUERY,BrittyKay247,@JessicaKSzohr I'm sorry  that's no fun,train,
472808,0,2176923530,Mon Jun 15 05:04:01 PDT 2009,NO_QUERY,Christinaa86,off to another fun day of work.. at both jobs ,train,
732901,0,2264175864,Sun Jun 21 03:01:35 PDT 2009,NO_QUERY,Tamline,@rickhick  feel for you hun. Try to remember the good times with him &amp; celebrate those memories. xxx,train,
192305,0,1969823395,Sat May 30 01:21:41 PDT 2009,NO_QUERY,TcMcG48,"really needs to stop staying up so late watching Prison Break but its hard, such a great show, to bad its over ",train,
572643,0,2209425781,Wed Jun 17 10:22:31 PDT 2009,NO_QUERY,Sarah_Alice_Cul,@Alice_Cullen_ i can't find a cute pic of a vampire child and i look too old (15) help ,train,
30028,0,1563655841,Sun Apr 19 23:41:42 PDT 2009,NO_QUERY,HeathieH7,"Internet is being Epic Fail tonight, I want to find a Verizon representative and be malicious, just to feel better. Ugh. ",train,
570079,0,2208218478,Wed Jun 17 08:55:42 PDT 2009,NO_QUERY,alexisnicholex3,Talking to my baby.  and missing my sissy really bad. ,train,
432730,0,2064814489,Sun Jun 07 07:14:07 PDT 2009,NO_QUERY,joshuabocanegra,I definitely want to be asleep. But i'm not. I don't think i will be again til tonight ,train,
760718,0,2296913186,Tue Jun 23 09:46:52 PDT 2009,NO_QUERY,mekaking,Thanks to everyone who tuned in to TBN last night! God is so AMAZING! Headed home from Miami. Didn't go to the beach cuz it's raining. ,train,
466180,0,2175507432,Mon Jun 15 01:10:55 PDT 2009,NO_QUERY,krishol,Network went down 3 times while in the middle of web based application training n came back to normal automatically. its pissing me off ,train,
2619,0,1468415328,Tue Apr 07 01:31:42 PDT 2009,NO_QUERY,BC0W,Off to see my German girl for her last night in Brisbane ,train,
712470,0,2258539515,Sat Jun 20 16:05:23 PDT 2009,NO_QUERY,Itsbeenfunmike,@RawrKaylaa baby i think u should watch the world news...its prolly gunna affect  me more than we'd like ,train,
772195,0,2302670391,Tue Jun 23 17:07:57 PDT 2009,NO_QUERY,MagzInABox,ran 3 miles in 100 degree weather. have multiple blisters from doing so ,train,
480523,0,2179260177,Mon Jun 15 08:51:49 PDT 2009,NO_QUERY,aoifedoogan,i miss Eimear  come home now,train,
359154,0,2045651547,Fri Jun 05 11:02:17 PDT 2009,NO_QUERY,carmst23,"Having lots of fun, and loves everyone here, but i miss my friends lots right now... ",train,
631725,0,2232425180,Thu Jun 18 19:53:45 PDT 2009,NO_QUERY,Vishooo,twisted his shoulder again while playing cricket.. ,train,
639205,0,2234665142,Thu Jun 18 23:30:02 PDT 2009,NO_QUERY,critter_TV,"@Im_X1 of course, I'm sorry.  Hey, I just read you signed my yearbook in 1986. Cool. Will have to scan that &amp; send to ya!",train,
113303,0,1825766278,Sun May 17 06:46:35 PDT 2009,NO_QUERY,Gallucks,"sleepy, sunday lunch before we go away! leave for cyprus on wednesday morning, why is my schedule always jampacked? ",train,
538639,0,2199165113,Tue Jun 16 17:06:41 PDT 2009,NO_QUERY,foodjunky,@kmitts RIP bicycle? What happened to it? ,train,
417712,0,2061599955,Sat Jun 06 21:12:28 PDT 2009,NO_QUERY,BlissTheGreat,"Everyone be safe. Correy, sorry I cudnt make it out  but arthritis isn't havin it tonight.",train,
631223,0,2232250046,Thu Jun 18 19:39:28 PDT 2009,NO_QUERY,Magallon2,"I get to present to the AC tomorrow, I get to be told how much of a piece of crap and untalented i am. I really can't do this anymore ",train,
786429,0,2324658219,Thu Jun 25 03:43:20 PDT 2009,NO_QUERY,241sxb,@dah808mike that'll be the day....you'll never in your life get a beer belly! skinny bitch ,train,
459810,0,2072270996,Sun Jun 07 20:42:31 PDT 2009,NO_QUERY,TheFisster,@JONATHANRKNIGHT thanks 4 doing that. if it wasnt 4 @STELTFUL id never know u had twit. y u guys not performng in nyc this summer? bummer ,train,
437710,0,2065990798,Sun Jun 07 09:40:52 PDT 2009,NO_QUERY,torialee,Saying goodbye to my apartment and walk-in closet. ,train,
136046,0,1880018885,Thu May 21 23:50:51 PDT 2009,NO_QUERY,rmat0n,Nobody connected on gmail... Am I the only one to work today ? ,train,
763387,0,2298300622,Tue Jun 23 11:30:22 PDT 2009,NO_QUERY,Lo_RenSargent,Don't feel good. ,train,
13648,0,1553335414,Sat Apr 18 13:59:36 PDT 2009,NO_QUERY,Jonzorz,@booshface LOL Cooper is cooped up ;] Hate those things.  Though I call them Jenny Long Legs.. xD No idea why.,train,
514083,0,2190538223,Tue Jun 16 03:01:00 PDT 2009,NO_QUERY,Mileyfan4eva8,argh i cnt egt the taste of the medicine i just had out of my mouth. not even after 5 cups of water! ,train,
785512,0,2324436525,Thu Jun 25 03:09:25 PDT 2009,NO_QUERY,keijz,Ugghhh debugging CSS in IE7 sucks ,train,
643782,0,2235856068,Fri Jun 19 02:14:42 PDT 2009,NO_QUERY,rhirhianna,"@hepxxx not that warm im still cold  shes gonna have no hair left soon if she keeps dying it, does she think it looks good :|",train,
665616,0,2244961044,Fri Jun 19 15:27:38 PDT 2009,NO_QUERY,Whacky,Teams India's Fitness Lie ?? http://is.gd/16GFU WTF ?? I'm really clueless ,train,
789833,0,2325495461,Thu Jun 25 05:33:23 PDT 2009,NO_QUERY,HevaCart,Doesn't want to go to geography ,train,
430445,0,2064334320,Sun Jun 07 05:58:33 PDT 2009,NO_QUERY,dell389,i only have 30 followers ,train,
421461,0,2062426168,Sat Jun 06 23:11:53 PDT 2009,NO_QUERY,Samm_xo,"Just woke up that was the loudest thunderstorm EVER! , and its ment 2 be summer ",train,
63842,0,1687793433,Sun May 03 09:36:12 PDT 2009,NO_QUERY,kate425,@jschenck i know it's terrible ,train,
471197,0,2176578990,Mon Jun 15 04:14:34 PDT 2009,NO_QUERY,babyydez,it's too earlyyy  driving jake to work,train,
654956,0,2239698208,Fri Jun 19 08:51:36 PDT 2009,NO_QUERY,TOPhenyx,@ItsMissKaye what happened to your pic?  I can't see it anymore ,train,
26420,0,1558735339,Sun Apr 19 09:15:10 PDT 2009,NO_QUERY,LluviaKate,Geeze my phone is broketed!  Going to work at 1 :/,train,
661840,0,2243350376,Fri Jun 19 13:20:17 PDT 2009,NO_QUERY,papergrace,"@understandblue But, but...it's not showing on your page on this end!  Wahhh! Ok....maybe it's ME then!  Story of my life. *sob*  ;)",train,
81793,0,1752838383,Sat May 09 23:09:54 PDT 2009,NO_QUERY,McFlyingGirl,@jacky_McflyFan It was amazing! The best one of their's I think I've been to! I'm so sad it's over now though  x,train,
25760,0,1558469921,Sun Apr 19 08:28:28 PDT 2009,NO_QUERY,saaam_,"majorly wanna see the academy is... right now! haha, they're in manchester right now too  xD",train,
382016,0,2052902298,Sat Jun 06 02:28:42 PDT 2009,NO_QUERY,Fuzzybuddy88,"Rally for marriage equality today! And it's raining  .... hopefully, RI will get with the program.",train,
691100,0,2252165802,Sat Jun 20 05:37:26 PDT 2009,NO_QUERY,morganowski,Going away for the weekend ,train,
202777,0,1972206928,Sat May 30 08:46:47 PDT 2009,NO_QUERY,jnobianchi,sitting on the ferry to fireisland.  who knew this blackberry had a browser-told you i was a luddite. ,train,
595611,0,2218813019,Wed Jun 17 23:11:50 PDT 2009,NO_QUERY,mikulwilyum,Found this big bump on the back of my head. Guess its from where i tripped n hit my dresser. Fuck it hurts ,train,
173565,0,1964087386,Fri May 29 13:42:18 PDT 2009,NO_QUERY,BigSxyChic,"Hey my twitter friends, tho very few!!!!  ",train,
727400,0,2262815752,Sat Jun 20 23:17:44 PDT 2009,NO_QUERY,optimalphase,@allisonlikwhoa wow thats cold ,train,
503194,0,2187764760,Mon Jun 15 20:46:15 PDT 2009,NO_QUERY,bestinart4ever,tired of doing nonsense! sobrang sabaw! ,train,
542642,0,2200494032,Tue Jun 16 18:58:39 PDT 2009,NO_QUERY,MakiitOh,@KaBoom5 Ahwe  I hope everything goes well! .. ,train,
641216,0,2235188187,Fri Jun 19 00:37:39 PDT 2009,NO_QUERY,immaterialdepth,@onebreath It's the exact same reaction I had when I saw the bit about it. LOL. it's so sad how everything with them is now a trainwreck. ,train,
240802,0,1980956361,Sun May 31 08:04:54 PDT 2009,NO_QUERY,Snickals,@AliciaWag Mine have been the last 2 - will be sad to see David leave ,train,
559028,0,2204887253,Wed Jun 17 03:23:50 PDT 2009,NO_QUERY,ruthayxo,@xxxSinead96 ah yesss ;D im leaving at around half 12 but the bus goes at half 1...and then a horribly long bus journey ,train,
375891,0,2051555776,Fri Jun 05 22:17:33 PDT 2009,NO_QUERY,kirbythecorgi,@flicka47 but chocolate is no good for us. ,train,
100581,0,1794040617,Thu May 14 04:47:08 PDT 2009,NO_QUERY,LetItGo112,You think you know someone till they visit close to u and don't tell ya ,train,
90660,0,1759089775,Sun May 10 18:26:17 PDT 2009,NO_QUERY,misskatex,My mom told me today she has two lumps on her breast. I'm shocked and I'm unsure what to do cause I'm scared for her. ,train,
651793,0,2238004306,Fri Jun 19 06:41:02 PDT 2009,NO_QUERY,RamoDeJulio,@amarita77 there calling for rain tomorrow ,train,
710977,0,2258078787,Sat Jun 20 15:21:10 PDT 2009,NO_QUERY,718totheworld,@TrinityRayne right now I'm on a lil vacation in new orleans...back to normal life tomorrow ,train,
360964,0,2046616490,Fri Jun 05 12:26:34 PDT 2009,NO_QUERY,kaythegreat,In concessions all week. Hopefully i can get back on track with my drawers. I don't like not being even. ,train,
605818,0,2222387273,Thu Jun 18 06:54:46 PDT 2009,NO_QUERY,Erin_e_,Can't seem to receive mms ,train,
258619,0,1985231437,Sun May 31 16:41:48 PDT 2009,NO_QUERY,MCTaylorII,@girlblake sorry to leave a bag of cherry pits on your floor  ...Although I did enjoy hanging out with you guys and finishing them off!,train,
88991,0,1755123778,Sun May 10 08:19:15 PDT 2009,NO_QUERY,TDeschanel,"Just waking up, i wish it was sunnier ",train,
683661,0,2250332576,Sat Jun 20 00:15:36 PDT 2009,NO_QUERY,2512Angel,Now I musst clean my car!!! And I dont like to do it!!!   But this evening we made a Barbecue and I like it!!! ,train,
477601,0,2178272863,Mon Jun 15 07:27:20 PDT 2009,NO_QUERY,iw_gal,It's a bad day to be a shelter cat. The summer &quot;at capacity&quot; months are here ,train,
372120,0,2050627001,Fri Jun 05 19:00:39 PDT 2009,NO_QUERY,meaganwebb,jorge wont be in our video ,train,
218792,0,1976245261,Sat May 30 16:54:21 PDT 2009,NO_QUERY,oneilbrian,Walter was top scorer but no placing ,train,
339176,0,2014591727,Wed Jun 03 02:02:26 PDT 2009,NO_QUERY,ryangreenaway,"Haven't tweeted for a while. Am enjoying the sunny weather although it's soon to be gone, just in time for my cousins wedding on Saturday ",train,
508699,0,2189232354,Mon Jun 15 23:33:00 PDT 2009,NO_QUERY,maddiemoo1,so so tired &amp; really don't want to work till gone 5! ,train,
416976,0,2061427434,Sat Jun 06 20:50:53 PDT 2009,NO_QUERY,angieODT,I need to do stuff...not twitter...I am a baaaad girl......I'm going to sooo hate myself tomorrow!!!  ,train,
526521,0,2194286242,Tue Jun 16 09:35:28 PDT 2009,NO_QUERY,clairerees,@Carra_23 At least you're going to the concert!!!! ,train,
162104,0,1957472022,Fri May 29 00:36:26 PDT 2009,NO_QUERY,ZombieBoySam,Just checked my bank balance. I spend like a millionaire despite the fact I am nowhere near as rich as one. ,train,
442644,0,2067334869,Sun Jun 07 12:09:49 PDT 2009,NO_QUERY,Akatz,No ball in the park today  instead off to a dealership,train,
536465,0,2198407469,Tue Jun 16 16:02:13 PDT 2009,NO_QUERY,EllisBlackman,Going to download 3.0 if it's out. I'll wait till morning if it isn't. ,train,
143074,0,1881635297,Fri May 22 05:11:05 PDT 2009,NO_QUERY,xalexao,wayyyy too tired for work  but I have to go anyway!,train,
71908,0,1694087531,Mon May 04 01:01:45 PDT 2009,NO_QUERY,jeszlee,"@natalietran omigosh, thats why i dint even bother applyin to UNSW  the help line was totally, amazingly.... hostile",train,
86494,0,1754136928,Sun May 10 05:07:47 PDT 2009,NO_QUERY,aeoth,"'fixed drug eruption', apparently, on one of my knuckles. It itches. IT ITCHES! ",train,
75286,0,1695126832,Mon May 04 05:16:54 PDT 2009,NO_QUERY,smileymiles,5:16 AM and I have to get up. ,train,
262179,0,1986122839,Sun May 31 18:21:36 PDT 2009,NO_QUERY,Stacialove,@vivalolita mann. it would be us but the distance keeps us apart. ,train,
699149,0,2254358243,Sat Jun 20 09:37:31 PDT 2009,NO_QUERY,tomzenns,its raining.   no garage sale today. oh well. time for breakfast and to wake up LuLu.,train,
394645,0,2055686181,Sat Jun 06 09:46:17 PDT 2009,NO_QUERY,kobemitsu,@rude_not_ginger oh no!  poor Shi-Low!  i hope he'll be okay. ,train,
304180,0,1999668461,Mon Jun 01 20:36:58 PDT 2009,NO_QUERY,fit2btried,@wtharetheydoing they are doing maintenance so lots of functions are unavailable ,train,
25016,0,1558190803,Sun Apr 19 07:34:41 PDT 2009,NO_QUERY,Jenziiee__xo,Wish time would go faster and it was the summer hols... ,train,
333933,0,2013453740,Tue Jun 02 22:42:48 PDT 2009,NO_QUERY,cupcakesRgood,I feel so awesome cuz @benkowalewicz just twittered back to me!! wish I could see them at rock am ring ,train,
335836,0,2013873913,Tue Jun 02 23:49:01 PDT 2009,NO_QUERY,spitsdadawn,@TrinitaApplebum THATS HOW LONG AGO IT WAS.. I FORGOT ,train,
635801,0,2233730498,Thu Jun 18 21:48:35 PDT 2009,NO_QUERY,oscarxgore,Its Almost Been A Week Since She Said Goodbye But It Still Feels Like It Just Happen.... I Miss Her ,train,
605505,0,2222281895,Thu Jun 18 06:45:43 PDT 2009,NO_QUERY,CityboyAks,@MrWdr i was hungry lol ,train,
35067,0,1565046569,Mon Apr 20 05:44:40 PDT 2009,NO_QUERY,well_fit,"lost my charger and my phone just died, ",train,
381434,0,2052783811,Sat Jun 06 02:00:34 PDT 2009,NO_QUERY,w0nderland,"Anyways, well how is there only nightline commercials at the wee hours of the day.  And no game shows. Boo urns to night time television. ",train,
7221,0,1469729113,Tue Apr 07 07:14:48 PDT 2009,NO_QUERY,evil_cackle,where has all the duchy originals peppermint tea gone?? down to last 2 bags with no replacements in sight ,train,
642591,0,2235542129,Fri Jun 19 01:27:54 PDT 2009,NO_QUERY,BahrainRuth,"It's the weekend tra la la la la, supposed to be diving, but it's windy &amp; there's a sand strom ",train,
281138,0,1992242470,Mon Jun 01 08:26:05 PDT 2009,NO_QUERY,munim2020,decisionengine.com/Default.html none of the cool stuff in Bing shown in this video work in India ,train,
341891,0,2015142972,Wed Jun 03 03:50:02 PDT 2009,NO_QUERY,aktoman,Book sale at work is ongoing with fresh blood ... books ... added. Woohoo. Got some cheap design books. Cheap history too ,train,
207362,0,1973464443,Sat May 30 11:11:56 PDT 2009,NO_QUERY,banhamm,"cheesecake, my brother had the last piece of cheesecake ",train,
317232,0,2002572607,Tue Jun 02 04:35:47 PDT 2009,NO_QUERY,nikcoates,Might as well give up. Cant do anything right at work ,train,
60288,0,1686365529,Sun May 03 05:06:18 PDT 2009,NO_QUERY,caleb_chng,I'm stuck choosing between 2 totally different lyrics for a particular tune...they both work but which one works better...? What a pickle ,train,
176011,0,1965092651,Fri May 29 15:19:11 PDT 2009,NO_QUERY,Pattycam,"@TferThomas so did you watch?  I'd forgottenmost of it, enjoyed re-seeing it, but paying for it today, my face doesnt bounce back anymore ",train,
751766,0,2286221187,Mon Jun 22 16:09:19 PDT 2009,NO_QUERY,__yellow,he's going back to germany.  up side--don't have to pay for room/board in Germany! Considerably cheap vacation...,train,
351980,0,2018968477,Wed Jun 03 10:47:39 PDT 2009,NO_QUERY,mizzd27,i REALLY want that jane norman dress ,train,
731930,0,2263950408,Sun Jun 21 02:18:17 PDT 2009,NO_QUERY,callxmyxbluff,No ones awake to love me. ,train,
677166,0,2248610581,Fri Jun 19 20:53:58 PDT 2009,NO_QUERY,MiaMcK,I can't DM frm my phone  @jelanifr3sh u on aim??,train,
271567,0,1990043097,Mon Jun 01 03:41:23 PDT 2009,NO_QUERY,IndianWinona,you don't kknow what you have untill you lose it   ,train,
265955,0,1988899839,Sun May 31 23:42:38 PDT 2009,NO_QUERY,bmar,"I absolutely love Moulin Rouge, but it makes me so sad every time I watch it... ",train,
659804,0,2242314328,Fri Jun 19 12:02:17 PDT 2009,NO_QUERY,tweeteressa,@anoth3rillusion oh no! that totally blows  buy a camera at walmart and then return it at the end of your vacay!,train,
