target,ids,user,text,text_cleaned
0,2200925196,wittel,"Aww, I was at the wrong door  but, she didn't stop for anybody, so I feel better...",aww wrong door didnt stop anybodi feel better
0,2325714141,l8rmimo,"Fixed my camera problem, they were on the SD card as hidden files! Why did that happen? ",fix camera problem sd card hidden file happen
0,2071990985,kendel_rc,Going through a 80's rock phase tonight.. I definitely should have been born a decade or more earlier than I was. ,go rock phase tonight definit born decad earlier
0,1880147272,thomasphantom,Just saw Terminator. PHANTOM approved. In the mood for another movie right now. PBJ sandwiches are a great snack. Didn't run today ,saw termin phantom approv mood anoth movi right pbj sandwich great snack didnt run today
0,1687041683,ThatGirlFA,saw her ideal man on the train and chickened out in talking to him!!  ,saw ideal man train chicken talk
0,1996377056,PatrykStalking,Oh god damn it. ,oh god damn
0,1985681802,feferlynn,real bad sunburn on my back. ouch ,real bad sunburn back ouch
0,2179964211,kate_noelle,Ps... Pray for my buddy Lale in Ethiopia. @drawnfromwater told me he's pretty sick ,p pray buddi lale ethiopia told he pretti sick
0,2325170024,osupermandio,off to nyc today.. and not for the mtv unplugged taping... f u mtv ,nyc today mtv unplug tape f u mtv
0,1985589724,JordanC9122,"@vuhnessuh  thanks. idk what his deal is, if he just hits on random girls and hooks up with them or what. i'm not going out with him today",thank idk deal hit random girl hook im go today
0,2326487357,mabaleia,me sinto doente. ,sinto doent
0,1573767517,RebeccaBrunner,IT MADE ME CRY  PLEASE JUST WATCH THE VIDEO AND YOU CAN HELP THESE POOR KIDS  http://tinyurl.com/cuxn7l,made cri plea watch video help poor kid
0,2327934727,happiijenny, just got woken up by a wrong number. Should have put my phone on silent. I stayed home sick today. Feeling a little better but not great~,got woken wrong number put phone silent stay home sick today feel littl better great
0,1686264805,ramin987,@tomc1995 I don't any details. I'm just testing the app out. ,dont detail im test app
0,1982642336,Rebecca_Barrett,I'll be working  then running home and watching it online and screaming. New Moon isn't even my favorite but I'm looking forward to it.,ill work run home watch onlin scream new moon isnt even favorit im look forward
0,1676591483,hellivina,@Kelly_StrayCat well @shayminn is hanging with one oy my friends and other people are en route to Boston...me Im home  you?,well hang one oy friend peopl en rout bostonm im home
0,1991920315,bunnycams,can't wait for school to be done with! ugh! one more week for me. ,cant wait school done ugh one week
0,2204336925,kedarkekan,Wht happens when things which were working till last night suddenly start misbehaving ,wht happen thing work till last night suddenli start misbehav
0,2008962957,jessjonass,"yoooo, watching movies. i miss my ipod  i left it at allies. boo.",yoooo watch movi miss ipod left alli boo
0,2303073816,windleo,Try again . . . ,tri
0,2004736060,lisadawnjoy,"sitting at a computer during my 3rd period spare, kinda bored and really really behind in her Photography portfolio. ",sit comput rd period spare kinda bore realli realli behind photographi portfolio
0,2321669429,BennyBo300,checking out my fnatasy team then calling it a night ,check fnatasi team call night
0,2057742659,IrishChangeling,@WingsOutSpread Now IO wanna see it... ,io wan na see
0,2175317323,Jeanted,Don't know how many laps I did...  Don't wanna know...  ,dont know mani lap dont wan na know
0,2200787518,BeautyIsAnimate,I was feeling fairly awesome until I opened my electric bill. ,feel fairli awesom open electr bill
0,2193141608,davidmccormack,"@kdaly100 A mate of mine got a Garmin Forerunner and found it great. Being a cyclist, I went for a Garmin Edge. Lasted 14 months ",mate mine got garmin forerunn found great cyclist went garmin edg last month
0,2202594815,Leotsekouras,Syncing my iPhone... but there's no 3.0 update ,sync iphon there updat
0,1880899833,nezzle,"@mr_snarf I have my last assignment to finish off over the weekend, and work every night ",last assign finish weekend work everi night
0,1469034763,vilmajar,Cannot find my sport shoes  was ready to go for my first open-air running 2009.,find sport shoe readi go first openair run
0,1468560811,teenymunchkins,@childrensjewell so damn annoying when that happens isn't it??  Hope she doesn't copy your work ,damn annoy happen isnt hope doesnt copi work
0,1970577162,Je_suis_ecoute,Dead after seat racing in rowing ,dead seat race row
0,2232144103,MszBriteyez,ughh i totally forgot burn notice was on tonight... damn ,ughh total forgot burn notic tonight damn
0,2051857306,mynewbackbone,is putting on a sweater it is -0 in June wtf? ya well not impressed at all ,put sweater june wtf ya well impress
0,1755378346,melissaxrosa,@xosahara   where am I going to watch it?! Lol,go watch lol
0,1794324738,talithayohana,have a laziness disorder  i easily get bored in the last few days. can't focus on my studies. OH GOD !! help me...,lazi disord easili get bore last day cant focu studi oh god help
0,2324914980,Niliac,@hissykitty Now I feel sad ,feel sad
0,2054651180,savage1971,"I was only dissapointed to see that it had not got one mention when looking down through the messages, just being honest ",dissapoint see got one mention look messag honest
0,1972308388,twishes,[-O] @tasyaanavianda aww semy i love u. i wish i could help  http://tinyurl.com/mck6db,aww semi love u wish could help
0,2177297383,lmatlin,bio exammm.. hates summer class ,bio exammm hate summer class
0,1985992217,tedsmooth,"@sassysexisweet I just checked, my text ain't go thru! Check it now. ",check text aint go thru check
0,2211329846,lost_dog,@tweeter93 I am lost. Please help me find a good home. ,lost plea help find good home
0,1752376126,JenniferJackass,my day turned upside down ,day turn upsid
0,1991511949,mrstalkativeska,Need jacket so cold. And i have cold gym all next class     -HopeKeepsUs-,need jacket cold cold gym next class hopekeepsu
0,2174481942,MissWorrall,has just woken up  feeling rather yukkk ,woken feel rather yukkk
0,2060717434,chrisfwc,@Stephiicakes Damn! ,damn
0,1834507091,gpbonifazi,"some plugins (Web Developer, Delicious for example) do not work anymore after upgrading Firefox on Mac   Any suggestions?",plugin web develop delici exampl work anymor upgrad firefox mac suggest
0,1992952632,NextOnHeroes,@TheMightyFoz very sorry to hear what happened with that site. Don't leave twitter ,sorri hear happen site dont leav twitter
0,1883548146,waynefarro,@Heidi_jackson i needda good cry too ,needda good cri
0,1968221132,girlygirl007,"@Cam_Wright Aww, hope you feel better. ",aww hope feel better
0,2234940979,tomduxbury1,has a sore throat ,sore throat
0,1557160516,stephka1980,got up at 10am... wondering what the day will bring...NO SUNSHINE for sure  ... me wants the summer back,got wonder day bringno sunshin sure want summer back
0,1556915208,DeeAnnaLambert,Just got in from a not so cool night  Just don't understand how some people can be so inconsiderate of others!,got cool night dont understand peopl inconsider other
0,2070599984,wenchfaery,"@revelrousdreams you know I would if I could, babe ",know would could babe
0,2054434130,ShowBizRika,@benjaminphoenix thanx! Could u edit out billy bush himself next time wait guess that won't work  lol,thanx could u edit billi bush next time wait guess wont work lol
0,1564223748,cuteninja,lookin for more jobs ,lookin job
0,2056272480,wheyy,the weather is rubbish tdayy  hmmm.,weather rubbish tdayi hmmm
0,2057629187,lovesmiles,"shit! fuckin fever, fuckin body ..think im gonna die if my head starts hurtin as yesterday ",shit fuckin fever fuckin bodi think im gon na die head start hurtin yesterday
0,2016698529,taaayyy,i've been up since 7:30 &amp; i didn't even have to wake up until 10:30 ,ive sinc amp didnt even wake
0,2257282688,joyofsomeone,"@VATD I can't even use the Internet on my mac, at all ",cant even use internet mac
0,2201223090,beautifuln09,i have my candles lit on my bedroom wall..slow music playn! while im taken a candle light bath! im really missing DADDY right now..  ,candl lit bedroom wallslow music playn im taken candl light bath im realli miss daddi right
0,1880069665,Spidersamm,"got our music performance out of the way today, it wasnt as hectic as i though..mainly cos im a bass extraudonaire,hahahah not really but ",got music perform way today wasnt hectic thoughmainli co im bass extraudonairehahahah realli
0,1835759653,llmeegll,nooooo work already  boooo,nooooo work alreadi boooo
0,1970102842,shennn,@mulder8scully5 Castle Howard Temple of the Four Winds.. known as the Temple of Diana. That pic was worth 3 pts ,castl howard templ four wind known templ diana pic worth pt
0,2262966160,bjaurigue,UGHHH i didn't bring a jacket to my dads house  it's gonna be cold tmr morning!!,ughhh didnt bring jacket dad hous gon na cold tmr morn
0,2224268956,ACkimberley,@ACSeanR  stop all this philosophical stuff ,stop philosoph stuff
0,2326696679,CaitieWest93,Concert was amazing back to reality time for work ,concert amaz back realiti time work
0,2067051873,LovelyPlayboy,@Saladfingerss you scare me ,scare
0,1695474262,DonnaHobson,"@EPMorgan Don't know, just read on Chris F page that it wasn't looking good for Roxy and she might not be skating tonight  x",dont know read chri f page wasnt look good roxi might skate tonight x
0,1981480006,heidilala,NADAL LOST!! That really sucks. ,nadal lost realli suck
0,2243927152,KKYAS,I've been working on restacking a box cascade failure in the storage area.  ,ive work restack box cascad failur storag area
0,1956012353,ladydede,hey twitters ...what poppin ..for me bed ,hey twitter poppin bed
0,1965804359,StephanieLynne7,@mrsBAUERxo why has it been so long since i have talked to you let alone seen you?? it makes me sad ,long sinc talk let alon seen make sad
0,2013293599,simonic,"@scclark no replies so I guess not, I guess its a big ask deep in the heart of AFL territory ",repli guess guess big ask deep heart afl territori
0,1970216300,Young_Harlem,Almost done in lab oh shit gotta be out and about in a hour ,almost done lab oh shit got ta hour
0,1997519365,gz_babii, my ipod died errrrrr.,ipod die errrrrr
0,2328822101,cityninja,It won't rain anymore. ,wont rain anymor
0,2233602832,katieclues,@samsamsammm it on right now  cant wait till mondayyy!,right cant wait till mondayyy
0,2012840052,jjazziiboo,ugggh...just started making a memory book....its a good thing.that im letting go.but a bad that im finally walking away  i hate breakups,uggghjust start make memori bookit good thingthat im let gobut bad im final walk away hate breakup
0,1966653709,adri85,@mterramoccia so I hate YOU for not being here. I have so much to bitch about and no one to bitch to  I really really miss you!!!!!!,hate much bitch one bitch realli realli miss
0,2231998366,geekthegirl,"@Vivacions Yes, yes, everyone loves @Lawjick bestest of all. ",ye ye everyon love bestest
0,1982029481,FollowKayleigh,@shanedawson aww that really sucks!  Must be very hard. I can't imagine a life without my dad. Your idea is very sweet!,aww realli suck must hard cant imagin life without dad idea sweet
0,2250171829,k3n0,listenin to my music in my ipod cuz i cant sleep! ,listenin music ipod cuz cant sleep
0,1936032479,Vero_Special,On the way to Gamma Construction... I miss @mlo85 ,way gamma construct miss
0,2214389154,kingeroo,"@littleneeters  oh, that's a huge miss ",oh that huge miss
0,2066782957,samilives4music,I think it was a girl who got a weave for the first time. and that is painful. ,think girl got weav first time pain
0,2018827577,nexusdevteam,perforce is down ,perforc
0,1573383424,YoungWoon,So rite now im freezen wish i had dat right/special shawty to cuddle wit ,rite im freezen wish dat rightspeci shawti cuddl wit
0,2232065137,liuoev13,"i wish i was famous sometimes, then i wouldnt have to worry about searching for a job ",wish famou sometim wouldnt worri search job
0,1962605844,jpgdesign,Another Qi about to start....I'll be missing the next 4 ,anoth qi startil miss next
